quad,row,xsample,side,ysample,species,tag,gbh03,gbh08,gbh14,stem,x,y,year_08,not new 2008,not new 2014,notes03,notes07,notes08,notes14,code08,code14
AA,2,69.6,R,3.3,Prickly Ash,7413,0,10.9,0,1,469.6,11.7,2010,,,,,,,,
AA,2,70.5,R,5,Prickly Ash,7411,0,10.6,0,1,470.5,10,2010,,,,,,,,N
AA,2,70.7,R,0.5,Prickly Ash,21464,0,0,9.1,1,470.7,14.5,,,,,,,,,
AA,2,71.4,R,2.7,Prickly Ash,21465,0,0,3.5,1,471.4,12.3,,,,,,,,,
AA,2,71.4,R,4.4,Prickly Ash,7410,0,11.5,12.8,1,471.4,10.6,2010,,,,,,,,
AA,2,72.2,R,3.5,Prickly Ash,7409,0,11,12.3,1,472.2,11.5,2010,,,,,,,,
AA,2,72.2,R,3.5,Prickly Ash,7409,0,0,3.1,2,472.2,11.5,,,,,,,,,
AA,2,73.4,R,0.8,Prickly Ash,21466,0,0,3.5,1,473.4,14.2,,,,,,,,,
AA,2,74.5,R,2.6,Prickly Ash,21467,0,0,6,1,474.5,12.4,,,,,,,,,
AA,2,75.4,R,4.7,Prickly Ash,21468,0,0,3.8,1,475.4,10.3,,,,,,,,,
AA,2,76.7,R,3.5,Prickly Ash,21470,0,0,3.1,1,476.7,11.5,,,,,,,,,
AA,2,76.9,R,5.1,Prickly Ash,21469,0,0,4.7,1,476.9,9.9,,,,,,,,,
AA,2,77,R,2.1,Prickly Ash,21471,0,0,5,1,477,12.9,,,,,,,,,
AA,2,79.3,R,0.4,Witch Hazel,7408,0,11,11.6,1,479.3,14.6,2010,,,,,,,,
AA,2,79.3,R,0.4,Witch Hazel,7408,0,0,9.1,2,479.3,14.6,,,,,,,,,
AA,2,79.3,R,0.4,Witch Hazel,7408,0,0,5,3,479.3,14.6,,,,,,,,,
AA,2,79.3,R,0.4,Witch Hazel,7408,0,0,3.1,4,479.3,14.6,,,,,,,,,
AA,2,79.3,R,0.4,Witch Hazel,7408,0,0,9.4,5,479.3,14.6,,,,,,,,,
AA,2,79.3,R,0.4,Witch Hazel,7408,0,0,3.8,6,479.3,14.6,,,,,,,,,
AA,2,79.3,R,0.4,Witch Hazel,7408,0,0,7.5,7,479.3,14.6,,,,,,,,,
AA,2,85.7,R,2,Witch Hazel,7407,0,14,14.6,1,485.7,13,2010,,,,,,,,
AA,2,85.7,R,2,Witch Hazel,7407,0,0,11.9,2,485.7,13,,,,,,,,,
AA,2,85.7,R,2,Witch Hazel,7407,0,0,11,3,485.7,13,,,,,,,,,
AA,2,85.7,R,2,Witch Hazel,7407,0,0,11,4,485.7,13,,,,,,,,,
AA,2,85.7,R,2,Witch Hazel,7407,0,0,6,5,485.7,13,,,,,,,,,
AA,2,85.7,R,2,Witch Hazel,7407,0,0,3.8,6,485.7,13,,,,,,,,,
AA,2,85.9,R,7.7,American Elm,7406,0,20.4,23.8,1,485.9,7.3,2010,,,,,,,,
AA,2,87.5,R,0.4,Black Cherry,7405,0,15.3,0,1,487.5,14.6,2010,,,,,,,,
AA,2,89.5,R,3.7,Black Cherry,7404,0,18,18,1,489.5,11.3,2010,,,,,,,,
AA,2,90,R,3.5,Pignut Hickory,7403,0,111.8,111.8,1,490,11.5,2010,,,,,,,,
AA,2,90.1,R,1.1,Black Cherry,7402,0,17,17.2,1,490.1,13.9,2010,,,,,,,,
AA,2,96.3,R,5.1,Prickly Ash,21473,0,0,4.1,1,496.3,9.9,,,,,,,,,
AA,2,96.3,R,1.6,Autumn Olive,21472,0,0,6.6,1,496.3,13.4,,,,,,,,,
AA,2,97.5,R,3.2,Serviceberry,7401,0,22.7,23.2,1,497.5,11.8,2010,,,,,,,,
AA,2,97.6,R,0.9,Autumn Olive,21474,0,0,3.1,1,497.6,14.1,,,,,,,,,
AA,2,100,R,4.1,Autumn Olive,21475,0,0,6,1,500,10.9,,,,,,,,,
AA,3,0.6,L,2.1,Red Maple,7348,0,21.1,23.8,1,400.6,27.1,2010,,,,,,,,
AA,3,2.7,L,3.1,Red Maple,7398,0,20,20.7,1,402.7,28.1,2010,,,,,,,,
AA,3,3.2,L,5,Sassafras,7349,0,23.3,27.3,1,403.2,30,2010,,,,,,,,
AA,3,3.9,L,2.4,Black Cherry,7350,0,23.1,25,1,403.9,27.4,2010,,,,,,,,
AA,3,4,L,2.5,Black Cherry,7351,0,15.7,16.4,1,404,27.5,2010,,,,,,,,
AA,3,9.9,L,0.3,Sassafras,7352,0,29.6,0,1,409.9,25.3,2010,,,,,,,,S
AA,3,10.7,L,4.9,Serviceberry,21599,0,0,3.5,1,410.7,29.9,,,,,,,,,
AA,3,11,L,3.7,Red Maple,7353,0,14,15.2,1,411,28.7,2010,,,,,,,,
AA,3,17.4,L,4.5,Black Cherry,7354,0,40.9,44.2,1,417.4,29.5,2010,,,,,,,,
AA,3,19.9,L,2.2,Autumn Olive,21598,0,0,4.1,1,419.9,27.2,,,,,,,,,
AA,3,20,L,3.1,Sassafras,7355,0,34.1,36.5,1,420,28.1,2010,,,,,,,,
AA,3,20.2,L,0.2,Red Maple,7356,0,16.8,0,1,420.2,25.2,2010,,,,,,,,S
AA,3,21.5,L,0.4,Autumn Olive,21597,0,0,5.3,1,421.5,25.4,,,,,,,,,
AA,3,21.5,L,0.4,Autumn Olive,21597,0,0,4.1,2,421.5,25.4,,,,,,,,,
AA,3,25.6,L,3.8,White Oak,7308,0,141.5,143.7,1,425.6,28.8,2010,,,,,,,,
AA,3,25.8,L,4.6,Pignut Hickory,7309,0,73.6,75,1,425.8,29.6,2010,,,,,,,,
AA,3,28.6,L,0.9,Red Maple,21596,0,0,6.9,1,428.6,25.9,,,,,,,,,
AA,3,30.9,L,1.2,Black Oak,7359,0,127,128.2,1,430.9,26.2,2010,,,,,,,,
AA,3,31,L,1.9,Autumn Olive,21595,0,0,8.8,1,431,26.9,,,,,,,,,
AA,3,31,L,1.9,Autumn Olive,21595,0,0,5.3,2,431,26.9,,,,,,,,,
AA,3,32,L,3.9,Autumn Olive,21594,0,0,3.8,1,432,28.9,,,,,,,,,
AA,3,32.9,L,1.7,Autumn Olive,21593,0,0,6,1,432.9,26.7,,,,,,,,,
AA,3,37.2,L,2.2,American Elm,7360,0,20.4,21.5,1,437.2,27.2,2010,,,,,,,,
AA,3,38.3,L,1.4,Red Maple,7361,0,28.1,28.8,1,438.3,26.4,2010,,,,,,,,
AA,3,41.5,L,1.8,Sassafras,7362,0,30.8,35.6,1,441.5,26.8,2010,,,,,,,,
AA,3,44.4,L,2.2,Black Cherry,7363,0,11.5,12,1,444.4,27.2,2010,,,,,,damaged,,
AA,3,46,L,1.3,Pignut Hickory,7364,0,10.2,10.2,1,446,26.3,2010,,,,,,,,
AA,3,47.5,L,1,Sassafras,7365,0,18,19.6,1,447.5,26,2010,,,,,,,,
AA,3,47.7,L,1.3,Sassafras,7366,0,18.5,0,1,447.7,26.3,2010,,,,,,,,
AA,3,48.3,L,2.5,Red Maple,7367,0,20.8,0,1,448.3,27.5,2010,,,,,,,,
AA,3,49.2,L,1.4,Red Maple,7368,0,21.2,23.2,1,449.2,26.4,2010,,,,,,,,
AA,3,50.6,L,0.9,Black Cherry,7369,0,14.9,0,1,450.6,25.9,2010,,,,,,,,
AA,3,53.1,R,0.2,Black Cherry,7370,0,16,17.4,1,453.1,24.8,2010,,,,,,,,
AA,3,53.9,L,1.3,Pignut Hickory,7371,0,17,17.6,1,453.9,26.3,2010,,,,,,,,
AA,3,59.9,L,3.6,Black Cherry,7372,0,18.2,19.1,1,459.9,28.6,2010,,,,,,,,
AA,3,62.2,L,3.7,Black Cherry,7373,0,145.2,152,1,462.2,28.7,2010,,,,,,,,
AA,3,62.3,L,2.3,Autumn Olive,21592,0,0,4.1,1,462.3,27.3,,,,,,,,,
AA,3,63.5,L,5.3,Autumn Olive,21591,0,0,6.3,1,463.5,30.3,,,,,,,,,
AA,3,63.5,L,5.3,Autumn Olive,21591,0,0,4.1,2,463.5,30.3,,,,,,,,,
AA,3,63.6,L,0.8,Red Maple,7374,0,37.2,43.5,1,463.6,25.8,2010,,,,,,,,
AA,3,66.9,L,4.1,Autumn Olive,21590,0,0,4.7,1,466.9,29.1,,,,,,,,,
AA,3,69.5,L,1,Prickly Ash,21589,0,0,3.1,1,469.5,26,,,,,,,,,
AA,3,71.4,L,4.7,Autumn Olive,21588,0,0,7.2,1,471.4,29.7,,,,,,,,,
AA,3,71.4,L,4.7,Autumn Olive,21588,0,0,5.3,2,471.4,29.7,,,,,,,,,
AA,3,72.9,L,4.9,White Oak,7375,0,135.7,141.1,1,472.9,29.9,2010,,,,,,,,
AA,3,74.6,L,0.3,Black Cherry,7377,0,25.5,25.5,1,474.6,25.3,2010,,,,,,,,
AA,3,74.7,L,4.3,Black Cherry,7376,0,24.8,26.6,1,474.7,29.3,2010,,,,,,,,
AA,3,75.6,L,0.6,White Oak,7378,0,158,165.9,1,475.6,25.6,2010,,,,,,,,
AA,3,77.4,L,4.1,Witch Hazel,7379,0,18.5,18.6,1,477.4,29.1,2010,,,,,,,,
AA,3,77.4,L,4.1,Witch Hazel,7379,0,0,7.5,2,477.4,29.1,,,,,,,,,
AA,3,77.4,L,4.1,Witch Hazel,7379,0,0,7.9,3,477.4,29.1,,,,,,,,,
AA,3,77.4,L,4.1,Witch Hazel,7379,0,0,4.7,4,477.4,29.1,,,,,,,,,
AA,3,77.4,L,4.1,Witch Hazel,7379,0,0,8.8,5,477.4,29.1,,,,,,,,,
AA,3,77.4,L,4.1,Witch Hazel,7379,0,0,3.1,6,477.4,29.1,,,,,,,,,
AA,3,77.4,L,4.1,Witch Hazel,7379,0,0,11.3,7,477.4,29.1,,,,,,,,,
AA,3,77.5,L,4.3,Black Cherry,7380,0,24,24.7,1,477.5,29.3,2010,,,,,,,,
AA,3,78.5,L,1.1,Witch Hazel,21587,0,0,7.5,1,478.5,26.1,,,,,,,,,
AA,3,78.5,L,1.1,Witch Hazel,21587,0,0,5,2,478.5,26.1,,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,15.1,15.8,1,480.6,26.2,2010,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,0,4.1,2,480.6,26.2,,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,0,4.7,3,480.6,26.2,,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,0,3.8,4,480.6,26.2,,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,0,8.5,5,480.6,26.2,,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,0,4.7,6,480.6,26.2,,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,0,7.9,7,480.6,26.2,,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,0,7.9,8,480.6,26.2,,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,0,6.9,9,480.6,26.2,,,,,,,,,
AA,3,80.6,L,1.2,Witch Hazel,7381,0,0,10.1,10,480.6,26.2,,,,,,,,,
AA,3,80.7,L,3.4,Witch Hazel,21586,0,0,9.4,1,480.7,28.4,,,,,,,,,
AA,3,80.7,L,3.4,Witch Hazel,21586,0,0,5.3,2,480.7,28.4,,,,,,,,,
AA,3,80.7,L,3.4,Witch Hazel,21586,0,0,4.4,3,480.7,28.4,,,,,,,,,
AA,3,80.7,L,3.4,Witch Hazel,21586,0,0,3.1,4,480.7,28.4,,,,,,,,,
AA,3,80.7,L,3.4,Witch Hazel,21586,0,0,3.8,5,480.7,28.4,,,,,,,,,
AA,3,80.7,L,3.4,Witch Hazel,21586,0,0,4.1,6,480.7,28.4,,,,,,,,,
AA,3,80.7,L,3.4,Witch Hazel,21586,0,0,6.6,7,480.7,28.4,,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,19.6,20.6,1,482.4,26,2010,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,0,14.1,2,482.4,26,,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,0,19.4,3,482.4,26,,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,0,3.1,4,482.4,26,,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,0,3.8,5,482.4,26,,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,0,3.8,6,482.4,26,,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,0,7.2,7,482.4,26,,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,0,5.3,8,482.4,26,,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,0,6,9,482.4,26,,,,,,,,,
AA,3,82.4,L,1,Witch Hazel,7382,0,0,5.7,10,482.4,26,,,,,,,,,
AA,3,84.3,L,3.1,Witch Hazel,7383,0,14,13.7,1,484.3,28.1,2010,,,,,,,,
AA,3,84.3,L,3.1,Witch Hazel,7383,0,0,9.7,2,484.3,28.1,,,,,,,,,
AA,3,86.2,L,0,Witch Hazel,7385,0,11.6,11.3,1,486.2,25,2010,,,,,,,,
AA,3,86.2,L,4.8,Witch Hazel,7384,0,14.2,15.2,1,486.2,29.8,2010,,,,,,,,
AA,3,86.2,L,4.8,Witch Hazel,7384,0,0,8.8,2,486.2,29.8,,,,,,,,,
AA,3,86.2,L,0,Witch Hazel,7385,0,0,9.1,2,486.2,25,,,,,,,,,
AA,3,86.2,L,0,Witch Hazel,7385,0,0,5.3,3,486.2,25,,,,,,,,,
AA,3,86.2,L,4.8,Witch Hazel,7384,0,0,6.3,3,486.2,29.8,,,,,,,,,
AA,3,86.2,L,4.8,Witch Hazel,7384,0,0,12.6,4,486.2,29.8,,,,,,,,,
AA,3,88.2,L,2.1,White Oak,7386,0,71.6,75.5,1,488.2,27.1,2010,,,,,,,,
AA,3,88.7,L,4.7,American Elm,7388,0,18.9,23.7,1,488.7,29.7,2010,,,,,,,,
AA,3,88.8,L,1.1,White Oak,7387,0,118.3,135,1,488.8,26.1,2010,,,,,,,,
AA,3,92.2,L,2.3,Witch Hazel,7389,0,13.7,14.8,1,492.2,27.3,2010,,,,,,,,
AA,3,92.2,L,2.3,Witch Hazel,7389,0,0,12.3,2,492.2,27.3,,,,,,,,,
AA,3,92.2,L,2.3,Witch Hazel,7389,0,0,12.6,3,492.2,27.3,,,,,,,,,
AA,3,92.2,L,2.3,Witch Hazel,7389,0,0,10.1,4,492.2,27.3,,,,,,,,,
AA,3,93.2,L,1.6,White Oak,7390,0,178.3,186.8,1,493.2,26.6,2010,,,,,,,,
AA,3,96,L,2.8,Prickly Ash,21585,0,0,5.7,1,496,27.8,,,,,,,,,
AA,3,96.5,L,1.8,Prickly Ash,21584,0,0,3.5,1,496.5,26.8,,,,,,,,,
AA,3,96.9,L,2.7,Prickly Ash,21583,0,0,5.3,1,496.9,27.7,,,,,,,,,
AA,3,97.3,L,4.3,Spicebush,21582,0,0,5.3,1,497.3,29.3,,,,,,,,,
AA,3,97.3,L,4.3,Spicebush,21582,0,0,5,2,497.3,29.3,,,,,,,,,
AA,3,97.3,L,4.3,Spicebush,21582,0,0,4.1,3,497.3,29.3,,,,,,,,,
AA,3,97.3,L,4.3,Spicebush,21582,0,0,3.1,4,497.3,29.3,,,,,,,,,
AA,3,97.8,L,2.5,Prickly Ash,21581,0,0,3.1,1,497.8,27.5,,,,,,,,,
AA,3,1.8,R,0.5,Black Cherry,7483,0,33.5,32.9,1,401.8,24.5,2010,,,,,,,,
AA,3,3.2,R,2.9,Prickly Ash,21543,0,0,3.8,1,403.2,22.1,,,,,,,,,
AA,3,4.8,R,3.7,Pignut Hickory,7482,0,34,35.4,1,404.8,21.3,2010,,,,,,,,
AA,3,5.3,R,1.6,Red Maple,21544,0,0,9.7,1,405.3,23.4,,,,,,,,,
AA,3,6.5,R,2.9,Sassafras,7481,0,36.1,39.6,1,406.5,22.1,2010,,,,,,,,
AA,3,7.7,R,2.7,Black Cherry,7480,0,11.4,12.5,1,407.7,22.3,2010,,,,,,,,
AA,3,8.7,R,2.5,Red Maple,7479,0,31.6,36,1,408.7,22.5,2010,,,,,,,,
AA,3,12,R,5,Pignut Hickory,7478,0,15,25.9,1,412,20,2010,,,,,,,,
AA,3,12.5,R,1.2,Sassafras,7476,0,23.6,25.7,1,412.5,23.8,2010,,,,,,,,
AA,3,13.4,R,2.4,Autumn Olive,21545,0,0,6,1,413.4,22.6,,,,,,,,,
AA,3,13.4,R,4.1,Red Maple,7477,0,103,110.3,1,413.4,20.9,2010,,,,,,,,
AA,3,13.4,R,2.4,Autumn Olive,21545,0,0,5,2,413.4,22.6,,,,,,,,,
AA,3,13.4,R,4.1,Red Maple,7477,0,0,42.9,2,413.4,20.9,,,,,,,,,
AA,3,13.4,R,2.4,Autumn Olive,21545,0,0,3.8,3,413.4,22.6,,,,,,,,,
AA,3,13.4,R,4.1,Red Maple,7477,0,0,37.7,3,413.4,20.9,,,,,,,,,
AA,3,14.4,R,0.9,Sassafras,7475,0,20.4,22.5,1,414.4,24.1,2010,,,,,,,,
AA,3,19.6,R,2.8,Black Cherry,21546,0,0,5.3,1,419.6,22.2,,,,,,,,,
AA,3,22.9,R,1.8,White Oak,7474,0,113,120.1,1,422.9,23.2,2010,,,,,,,,
AA,3,23.8,R,0.9,Serviceberry,7473,0,19.9,20.4,1,423.8,24.1,2010,,,,,,,,
AA,3,26.9,R,0,Red Maple,7472,0,21.7,24,1,426.9,25,2010,,,,,,,,
AA,3,28.9,R,0.9,Red Maple,7471,0,35,38,1,428.9,24.1,2010,,,,,,,,
AA,3,31.1,R,1.8,Red Maple,7470,0,24.8,25.6,1,431.1,23.2,2010,,,,,,,,
AA,3,32.1,R,5,Prickly Ash,21547,0,0,3.1,1,432.1,20,,,,,,,,,
AA,3,34.2,R,3.4,Autumn Olive,21548,0,0,7.9,1,434.2,21.6,,,,,,,,,
AA,3,34.2,R,3.4,Autumn Olive,21548,0,0,7.9,2,434.2,21.6,,,,,,,,,
AA,3,34.2,R,3.4,Autumn Olive,21548,0,0,6.3,3,434.2,21.6,,,,,,,,,
AA,3,35,R,1.6,Autumn Olive,7469,0,10.9,8.2,1,435,23.4,2010,,,,,,,,R
AA,3,37.6,R,0.7,Black Cherry,7468,0,11.6,13.7,1,437.6,24.3,2010,,,,,,,,
AA,3,38.7,R,5.3,Prickly Ash,21549,0,0,5.3,1,438.7,19.7,,,,,,,,,
AA,3,39,R,1.1,Black Cherry,7467,0,16.5,19.6,1,439,23.9,2010,,,,,,,,
AA,3,40,R,0.6,Black Cherry,7466,0,11,0,1,440,24.4,2010,,,,,,,,
AA,3,42.6,R,3.9,Black Cherry,7465,0,12.5,0,1,442.6,21.1,2010,,,,,,,,S
AA,3,43.4,R,1.3,Black Cherry,7463,0,12,0,1,443.4,23.7,2010,,,,,,,,
AA,3,43.4,R,3.6,Sassafras,7464,0,57.5,59.5,1,443.4,21.4,2010,,,,,,,,
AA,3,44.2,R,0.9,White Oak,7462,0,125,129.7,1,444.2,24.1,2010,,,,,,,,
AA,3,46.1,R,4,Red Maple,7461,0,33.1,37.6,1,446.1,21,2010,,,,,,,,
AA,3,46.8,R,2.1,Black Cherry,7460,0,13.4,14.2,1,446.8,22.9,2010,,,,,,,,
AA,3,48.3,R,3.1,Autumn Olive,21550,0,0,5.3,1,448.3,21.9,,,,,,,,,
AA,3,48.9,R,3.4,Sassafras,7459,0,17.5,16.4,1,448.9,21.6,2010,,,,,,,,
AA,3,52.2,R,5.4,Pignut Hickory,7458,0,33.5,35.2,1,452.2,19.6,2010,,,,,,,,
AA,3,54.9,R,0.7,Red Maple,7457,0,18.8,18.8,1,454.9,24.3,2010,,,,,,,,
AA,3,56.1,R,2.6,American Elm,7456,0,32,36.3,1,456.1,22.4,2010,,,,,,,,
AA,3,56.6,R,2.4,American Elm,7455,0,28,31.6,1,456.6,22.6,2010,,,,,,,,
AA,3,59,R,5.3,Black Cherry,7454,0,18.5,0,1,459,19.7,2010,,,,,,,,
AA,3,60.5,R,5.2,American Elm,7453,0,29.8,32.9,1,460.5,19.8,2010,,,,,,,,
AA,3,61.7,R,2.8,Red Maple,7452,0,27.4,30.9,1,461.7,22.2,2010,,,,,,,,
AA,3,63,R,5,Autumn Olive,21551,0,0,5,1,463,20,,,,,,,,,
AA,3,63,R,5,Autumn Olive,21551,0,0,3.1,2,463,20,,,,,,,,,
AA,3,66.7,R,0.2,Red Maple,7451,0,32.4,38.7,1,466.7,24.8,2010,,,,,,,,
AA,3,68,R,4.6,White Oak,7450,0,149.6,155.8,1,468,20.4,2010,,,,,,,,
AA,3,70,R,1.9,Black Cherry,7449,0,15.6,15.4,1,470,23.1,2010,,,,,,,,
AA,3,71.4,R,3.6,Red Maple,7448,0,27.2,32.2,1,471.4,21.4,2010,,,,,,,,
AA,3,71.7,R,6,Autumn Olive,21552,0,0,9.7,1,471.7,19,,,,,,,,,
AA,3,71.7,R,6,Autumn Olive,21552,0,0,5,2,471.7,19,,,,,,,,,
AA,3,72.8,R,1.8,Black Cherry,7447,0,16,16,1,472.8,23.2,2010,,,,,,,,
AA,3,73.8,R,4.2,Prickly Ash,21553,0,0,3.5,1,473.8,20.8,,,,,,,,,
AA,3,74.3,R,2.6,American Elm,7446,0,40.1,47.6,1,474.3,22.4,2010,,,,,,,,
AA,3,74.9,R,3.5,Prickly Ash,21554,0,0,3.8,1,474.9,21.5,,,,,,,,,
AA,3,76.1,R,1.1,Black Cherry,7444,0,41.3,43.1,1,476.1,23.9,2010,,,,,,,,
AA,3,76.1,R,2.5,White Oak,7445,0,111,114.6,1,476.1,22.5,2010,,,,,,,,
AA,3,77.3,R,4.9,Prickly Ash,21555,0,0,8.2,1,477.3,20.1,,,,,,,,,
AA,3,77.3,R,5.2,Prickly Ash,21557,0,0,9.1,1,477.3,19.8,,,,,,,,,
AA,3,77.6,R,3.8,Prickly Ash,21558,0,0,3.1,1,477.6,21.2,,,,,,,,,
AA,3,77.8,R,1.1,Black Cherry,7443,0,22.2,23.1,1,477.8,23.9,2010,,,,,,,,
AA,3,77.9,R,5.6,Prickly Ash,21556,0,0,8.8,1,477.9,19.4,,,,,,,,,
AA,3,78.2,R,3.5,Prickly Ash,21559,0,0,3.8,1,478.2,21.5,,,,,,,,,
AA,3,78.6,R,2.8,Prickly Ash,21560,0,0,4.4,1,478.6,22.2,,,,,,,,,
AA,3,79.5,R,1.9,Prickly Ash,21563,0,0,3.8,1,479.5,23.1,,,,,,,,,
AA,3,79.8,R,3.2,Prickly Ash,21561,0,0,5.3,1,479.8,21.8,,,,,,,,,
AA,3,80.4,R,3.7,Prickly Ash,21562,0,0,3.8,1,480.4,21.3,,,,,,,,,
AA,3,80.9,R,0.3,White Oak,7442,0,149.5,153.3,1,480.9,24.7,2010,,,,,,,,
AA,3,82.2,R,2.2,Autumn Olive,21564,0,0,6.9,1,482.2,22.8,,,,,,,,,
AA,3,83.9,R,1.9,Prickly Ash,21565,0,0,3.8,1,483.9,23.1,,,,,,,,,
AA,3,84,R,1.5,Black Cherry,7440,0,26.6,26.6,1,484,23.5,2010,,,,,,,,
AA,3,84,R,4.2,Black Cherry,7441,0,25.2,26.9,1,484,20.8,2010,,,,,,,,
AA,3,84.4,R,1.5,Prickly Ash,21566,0,0,4.4,1,484.4,23.5,,,,,,,,,
AA,3,85.6,R,2.9,Prickly Ash,21567,0,0,5.3,1,485.6,22.1,,,,,,,,,
AA,3,85.8,R,2.5,Prickly Ash,21568,0,0,5.7,1,485.8,22.5,,,,,,,,,
AA,3,86.1,R,1.8,Prickly Ash,21569,0,0,6.9,1,486.1,23.2,,,,,,,,,
AA,3,86.7,R,1.1,Prickly Ash,21571,0,0,4.1,1,486.7,23.9,,,,,,,,,
AA,3,86.7,R,2,Prickly Ash,21570,0,0,4.7,1,486.7,23,,,,,,,,,
AA,3,87.4,R,2,Witch Hazel,7439,0,12.1,14.8,1,487.4,23,2010,,,,,,,,
AA,3,88.3,R,7,Autumn Olive,7438,0,11,11.3,1,488.3,18,2010,,,,,,,,R
AA,3,88.3,R,7,Autumn Olive,7438,0,0,7.2,2,488.3,18,,,,,,,,,
AA,3,88.5,R,4,Black Cherry,7437,0,55.2,55,1,488.5,21,2010,,,,,,,,
AA,3,91.6,R,1.8,Serviceberry,7436,0,37.5,37.4,1,491.6,23.2,2010,,,,,,,,
AA,3,91.6,R,1.8,Serviceberry,7436,0,0,22.9,2,491.6,23.2,,,,,,,,,
AA,3,91.6,R,1.8,Serviceberry,7436,0,0,10.4,3,491.6,23.2,,,,,,,,,
AA,3,93.5,R,1.2,Prickly Ash,21572,0,0,5.3,1,493.5,23.8,,,,,,,,,
AA,3,93.7,R,3.5,American Elm,7435,0,19.3,24.6,1,493.7,21.5,2010,,,,,,,,
AA,3,95.6,R,1,Prickly Ash,21573,0,0,3.5,1,495.6,24,,,,,,,,,
AA,3,96.1,R,4,Prickly Ash,21574,0,0,3.8,1,496.1,21,,,,,,,,,
AA,3,96.3,R,2.9,Prickly Ash,21575,0,0,3.8,1,496.3,22.1,,,,,,,,,
AA,3,96.4,R,2.2,Prickly Ash,21576,0,0,6.6,1,496.4,22.8,,,,,,,,,
AA,3,96.8,R,1.6,Prickly Ash,21577,0,0,6.3,1,496.8,23.4,,,,,,,,,
AA,3,97.9,R,3.7,Prickly Ash,21578,0,0,4.7,1,497.9,21.3,,,,,,,,,
AA,3,98.2,R,2,Prickly Ash,21579,0,0,4.1,1,498.2,23,,,,,,,,,
AA,3,99.4,R,2.3,Prickly Ash,21580,0,0,3.1,1,499.4,22.7,,,,,,,,,
AA,4,2.2,L,0.3,Red Maple,7097,0,10.1,11.1,1,402.2,35.3,2010,,,,,,,,
AA,4,2.5,L,3.5,Red Maple,7095,0,27.2,28.6,1,402.5,38.5,2010,,,,,,,,
AA,4,3.7,L,4,Red Maple,7202,0,20.5,23.2,1,403.7,39,2010,,,,,,,,
AA,4,4.1,L,4.8,Red Maple,7203,0,18.6,20,1,404.1,39.8,2010,,,,,,,,
AA,4,4.4,L,0.6,Red Maple,7098,0,17.8,19.5,1,404.4,35.6,2010,,,,,,,,
AA,4,4.6,L,2.6,Red Maple,7201,0,19.4,20.1,1,404.6,37.6,2010,,,,,,,,
AA,4,6.2,L,3.4,Red Maple,7204,0,14,13.9,1,406.2,38.4,2010,,,,,,,,
AA,4,7.3,L,1.1,Red Maple,7206,0,16.9,18.2,1,407.3,36.1,2010,,,,,,,,
AA,4,7.5,L,0.1,Red Maple,7207,0,13.6,13.7,1,407.5,35.1,2010,,,,,,,,
AA,4,7.5,L,3.1,Red Maple,7205,0,16.4,17.6,1,407.5,38.1,2010,,,,,,,,
AA,4,10.9,L,0,Witch Hazel,20807,0,0,7.5,1,410.9,35,,,,,,,,,
AA,4,10.9,L,0,Witch Hazel,20807,0,0,5.3,2,410.9,35,,,,,,,,,
AA,4,12.2,L,1.8,Red Maple,7208,0,28.5,31.1,1,412.2,36.8,2010,,,,,,,,
AA,4,12.9,L,3,White Oak,7209,0,132.5,137.5,1,412.9,38,2010,,,,,,,,
AA,4,16.8,L,2.2,Red Maple,7210,0,34.5,37.2,1,416.8,37.2,2010,,,,,,,,
AA,4,18,L,2.7,Autumn Olive,20808,0,0,7.2,1,418,37.7,,,,,,,,,
AA,4,20.7,L,2.7,Red Maple,7211,0,14.5,15.9,1,420.7,37.7,2010,,,,,,,,
AA,4,21.3,L,4.8,Red Maple,7212,0,27,28.4,1,421.3,39.8,2010,,,,,,,,
AA,4,22.6,L,4.6,Red Maple,7213,0,28.5,28.4,1,422.6,39.6,2010,,,,,,,,
AA,4,25.4,L,2.2,White Oak,7214,0,175,181.5,1,425.4,37.2,2010,,,,,,,,
